CellType,annotLevel,p,fold_change,sd_from_mean,GeneSet,Study
Inh_L1-2_LAMP5_DBP,2,0.4096,1.0118147747165425,0.11806568805949415,UMI:Ex8,AIBS2019
Inh_L1-2_PAX6_CDH12,2,0.1423,1.086359099010184,0.9591777633263111,UMI:Ex8,AIBS2019
Inh_L1-2_PAX6_TNFAIP8L3,2,0.2844,1.0460250894955399,0.4500176525369238,UMI:Ex8,AIBS2019
Inh_L1-2_SST_BAGE2,2,0.4323,1.0015395757341574,0.01844402274002387,UMI:Ex8,AIBS2019
Inh_L1-2_VIP_LBH,2,0.7418,0.9333735739682852,-0.6379611128403168,UMI:Ex8,AIBS2019
Inh_L1-2_VIP_PCDH20,2,0.1945,1.0630337219443295,0.7553862073157116,UMI:Ex8,AIBS2019
Inh_L1-2_VIP_TSPAN12,2,0.3641,1.0217676993058973,0.27285443902101986,UMI:Ex8,AIBS2019
Inh_L1-3_PAX6_SYT6,2,0.2668,1.0446317078354346,0.42132749217936033,UMI:Ex8,AIBS2019
Inh_L1-3_SST_CALB1,2,0.5344,0.9877481751401244,-0.17354778990128208,UMI:Ex8,AIBS2019
Inh_L1-3_VIP_ADAMTSL1,2,0.5298,0.9856058929309344,-0.17460769150797434,UMI:Ex8,AIBS2019
Inh_L1-3_VIP_CCDC184,2,0.8016,0.9308931459727833,-0.7608377900079464,UMI:Ex8,AIBS2019
Inh_L1-3_VIP_CHRM2,2,0.7314,0.9514502355315073,-0.5975124970314217,UMI:Ex8,AIBS2019
Inh_L1-3_VIP_GGH,2,0.7166,0.9341207697463347,-0.6064094776764274,UMI:Ex8,AIBS2019
Inh_L1-4_LAMP5_LCP2,2,0.4974,0.9942185651206045,-0.0828850892207778,UMI:Ex8,AIBS2019
Inh_L1-4_VIP_CHRNA6,2,0.4319,1.0034413794085153,0.03167882910679066,UMI:Ex8,AIBS2019
Inh_L1-4_VIP_OPRM1,2,0.1208,1.094433096170242,1.0542541393747227,UMI:Ex8,AIBS2019
Inh_L1-4_VIP_PENK,2,0.6415,0.9487202183643991,-0.44797283624754486,UMI:Ex8,AIBS2019
Inh_L1_SST_CHRNA4,2,0.4942,0.990946460735686,-0.10420149400092103,UMI:Ex8,AIBS2019
Inh_L1_SST_NMBR,2,0.3134,1.0284840405239892,0.38097786645724546,UMI:Ex8,AIBS2019
Inh_L2-3_VIP_CASC6,2,0.6766,0.9623632655172546,-0.5131672309897473,UMI:Ex8,AIBS2019
Inh_L2-4_PVALB_WFDC2,2,0.8827,0.9402944195354701,-1.1507243206305204,UMI:Ex8,AIBS2019
Inh_L2-4_SST_FRZB,2,0.2769,1.032930141242737,0.3994926489864842,UMI:Ex8,AIBS2019
Inh_L2-4_VIP_CBLN1,2,0.5027,0.9884464569927566,-0.1285142684549991,UMI:Ex8,AIBS2019
Inh_L2-4_VIP_SPAG17,2,0.2361,1.0569084517765948,0.585490861724187,UMI:Ex8,AIBS2019
Inh_L2-5_PVALB_SCUBE3,2,0.3174,1.0336411743580538,0.2824592524471272,UMI:Ex8,AIBS2019
Inh_L2-5_VIP_SERPINF1,2,0.4622,0.989080943789542,-0.09809576536917931,UMI:Ex8,AIBS2019
Inh_L2-5_VIP_TYR,2,0.3937,1.0071846416244041,0.06597017343283422,UMI:Ex8,AIBS2019
Inh_L2-6_LAMP5_CA1,2,0.702,0.9539061966525473,-0.5944645765795628,UMI:Ex8,AIBS2019
Inh_L2-6_VIP_QPCT,2,0.1887,1.0788140764542937,0.7336497667952303,UMI:Ex8,AIBS2019
Inh_L3-5_SST_ADGRG6,2,0.5629,0.9793598217797512,-0.2583688568506666,UMI:Ex8,AIBS2019
Inh_L3-6_SST_HPGD,2,0.5503,0.9764747181399394,-0.2581481302089384,UMI:Ex8,AIBS2019
Inh_L3-6_SST_NPY,2,0.648,0.9354358572317532,-0.46689813598462615,UMI:Ex8,AIBS2019
Inh_L3-6_VIP_HS3ST3A1,2,0.3521,1.0175150931012078,0.1855716051427984,UMI:Ex8,AIBS2019
Inh_L4-5_PVALB_MEPE,2,0.9462,0.892696038068292,-1.3886708554741363,UMI:Ex8,AIBS2019
Inh_L4-5_SST_STK32A,2,0.2148,1.0582089561717305,0.6058715104180046,UMI:Ex8,AIBS2019
Inh_L4-6_PVALB_SULF1,2,0.7091,0.9653481698701776,-0.5819485321317953,UMI:Ex8,AIBS2019
Inh_L4-6_SST_B3GAT2,2,0.2342,1.0431610291861346,0.6250630638948548,UMI:Ex8,AIBS2019
Inh_L4-6_SST_GXYLT2,2,0.1666,1.094975763583318,0.9234315710898849,UMI:Ex8,AIBS2019
Inh_L5-6_GAD1_GLP1R,2,0.9206,0.8563105232387943,-1.1468404099312286,UMI:Ex8,AIBS2019
Inh_L5-6_PVALB_LGR5,2,0.8918,0.9008925405732575,-1.090509911467909,UMI:Ex8,AIBS2019
Inh_L5-6_SST_KLHDC8A,2,0.539,0.9692276067264277,-0.2724418830980044,UMI:Ex8,AIBS2019
Inh_L5-6_SST_MIR548F2,2,0.9606,0.8707458310384721,-1.2869548544797371,UMI:Ex8,AIBS2019
Inh_L5-6_SST_NPM1P10,2,0.4338,0.9964320934635154,-0.03630309909977654,UMI:Ex8,AIBS2019
Inh_L5-6_SST_TH,2,0.4766,0.9792603139911785,-0.17002810856108994,UMI:Ex8,AIBS2019
Micro_L1-3_TYROBP,2,1,0.26222364721601693,-3.3547159902085704,UMI:Ex8,AIBS2019
OPC_L1-6_PDGFRA,2,1,0.5884004494329665,-3.0007615979584426,UMI:Ex8,AIBS2019
Oligo_L1-6_OPALIN,2,1,0.3846667289257381,-3.32048425780358,UMI:Ex8,AIBS2019
Astro_L1-2_FGFR3_GFAP,2,1,0.3261564414787313,-3.266985122061854,UMI:Ex9,AIBS2019
Astro_L1-6_FGFR3_SLC14A1,2,1,0.31454106007785726,-3.8276984364859263,UMI:Ex9,AIBS2019
Endo_L2-6_NOSTRIN,2,0.9997,0.34748797378368984,-2.4313128688683516,UMI:Ex9,AIBS2019
Exc_L2-3_LINC00507_FREM3,2,0.0038,1.2524232272119131,3.5216672915489573,UMI:Ex9,AIBS2019
Exc_L2-4_LINC00507_GLP2R,2,1e-4,1.4935178086350518,5.664043403850074,UMI:Ex9,AIBS2019
Exc_L2_LAMP5_LTK,2,0.0631,1.1389078231354055,1.6397084420011352,UMI:Ex9,AIBS2019
Exc_L3-4_RORB_CARM1P1,2,0.001,1.342683577968797,4.133388113058303,UMI:Ex9,AIBS2019
Exc_L3-5_RORB_COL22A1,2,0.0025,1.4896069345093623,4.004726415478007,UMI:Ex9,AIBS2019
Exc_L3-5_RORB_ESR1,2,0,1.4951206615408068,6.381087301925596,UMI:Ex9,AIBS2019
Exc_L3-5_RORB_FILIP1L,2,1e-4,1.4108311195963585,5.145459730428119,UMI:Ex9,AIBS2019
Exc_L3-5_RORB_TWIST2,2,0.0353,1.3760555270661992,2.247431745047894,UMI:Ex9,AIBS2019
Exc_L4-5_FEZF2_SCN4B,2,0.011,1.4046799181125549,3.140731656577705,UMI:Ex9,AIBS2019
Exc_L4-5_RORB_DAPK2,2,6e-4,1.5277277870176948,5.374482566063416,UMI:Ex9,AIBS2019
Exc_L4-5_RORB_FOLH1B,2,0,1.5772345461776973,8.902117339866566,UMI:Ex9,AIBS2019
Exc_L4-6_FEZF2_IL26,2,0.064,1.2161126917691907,1.686963116110548,UMI:Ex9,AIBS2019
Exc_L4-6_RORB_C1R,2,4e-4,1.310706153151018,4.031887982620495,UMI:Ex9,AIBS2019
Exc_L4-6_RORB_SEMA3E,2,0,1.6276323337161898,10.305149787742135,UMI:Ex9,AIBS2019
Exc_L5-6_FEZF2_ABO,2,0.0093,1.2553480238534003,2.9214417356989886,UMI:Ex9,AIBS2019
Exc_L5-6_FEZF2_EFTUD1P1,2,0.034,1.2106596523706212,2.150124162372685,UMI:Ex9,AIBS2019
Exc_L5-6_RORB_TTC12,2,0.0197,1.268453113930951,2.907958628470916,UMI:Ex9,AIBS2019
Exc_L5-6_SLC17A7_IL15,2,0.0257,1.3536376091865037,2.669097304682858,UMI:Ex9,AIBS2019
Exc_L5-6_THEMIS_C1QL3,2,0,1.562927042231421,7.492161217070851,UMI:Ex9,AIBS2019
Exc_L5-6_THEMIS_CRABP1,2,0.0051,1.3296061775479222,3.3991013536218424,UMI:Ex9,AIBS2019
Exc_L5-6_THEMIS_DCSTAMP,2,0.1373,1.1691750375101293,1.0699635992717287,UMI:Ex9,AIBS2019
Exc_L5-6_THEMIS_FGF10,2,0.0092,1.281390873089292,2.9555072293533535,UMI:Ex9,AIBS2019
Exc_L6_FEZF2_OR2T8,2,0.0026,1.573877639104787,4.153490955127407,UMI:Ex9,AIBS2019
Exc_L6_FEZF2_SCUBE1,2,0,1.812408817514771,5.950627338394184,UMI:Ex9,AIBS2019
Inh_L1-2_GAD1_MC4R,2,0.3996,1.0061842352042727,0.05073881189253805,UMI:Ex9,AIBS2019
Inh_L1-2_LAMP5_DBP,2,0.0855,1.1761984071144174,1.3757596068379807,UMI:Ex9,AIBS2019
Inh_L1-2_PAX6_CDH12,2,0.0584,1.2259143966129118,1.8705726571949257,UMI:Ex9,AIBS2019
Inh_L1-2_PAX6_TNFAIP8L3,2,0.0107,1.410011901323373,2.9802613623434793,UMI:Ex9,AIBS2019
Inh_L1-2_SST_BAGE2,2,0.3112,1.0285063103429246,0.2651081969955701,UMI:Ex9,AIBS2019
Inh_L1-2_VIP_LBH,2,0.0356,1.355545262247449,2.4549798681394908,UMI:Ex9,AIBS2019
Inh_L1-2_VIP_PCDH20,2,0.0127,1.3649269287348023,3.1117177915424405,UMI:Ex9,AIBS2019
Inh_L1-2_VIP_TSPAN12,2,0.0522,1.219600560044637,1.8456930210088567,UMI:Ex9,AIBS2019
Inh_L1-3_PAX6_SYT6,2,0.0335,1.2387341589785572,2.166308086681462,UMI:Ex9,AIBS2019
Inh_L1-3_SST_CALB1,2,0.3992,1.0124312827686135,0.1510778650990231,UMI:Ex9,AIBS2019
Inh_L1-3_VIP_ADAMTSL1,2,0.21,1.0661412721611296,0.6269095150378858,UMI:Ex9,AIBS2019
Inh_L1-3_VIP_CCDC184,2,0.0062,1.2810170144461013,3.1838776269655433,UMI:Ex9,AIBS2019
Inh_L1-3_VIP_CHRM2,2,0.0292,1.17913693530349,2.0007657786704147,UMI:Ex9,AIBS2019
Inh_L1-3_VIP_GGH,2,0.0835,1.2621178142449343,1.6531802445292694,UMI:Ex9,AIBS2019
Inh_L1-4_LAMP5_LCP2,2,0.0471,1.165840390132101,1.9124904269292597,UMI:Ex9,AIBS2019
Inh_L1-4_VIP_CHRNA6,2,0.0414,1.2418624482212064,1.9361123602328167,UMI:Ex9,AIBS2019
Inh_L1-4_VIP_OPRM1,2,0.0211,1.3126563579324366,2.701637711963194,UMI:Ex9,AIBS2019
Inh_L1-4_VIP_PENK,2,0.0662,1.2275069805495995,1.6533952020645795,UMI:Ex9,AIBS2019
Inh_L1_SST_CHRNA4,2,0.0607,1.2206753161881148,1.7324866587232464,UMI:Ex9,AIBS2019
Inh_L1_SST_NMBR,2,0.0247,1.1848104067262897,2.3323105319309767,UMI:Ex9,AIBS2019
Inh_L2-3_VIP_CASC6,2,0.0041,1.3366639237101872,3.520868320098456,UMI:Ex9,AIBS2019
Inh_L2-4_PVALB_WFDC2,2,0.0033,1.1930862427577984,2.9530495686644054,UMI:Ex9,AIBS2019
Inh_L2-4_SST_FRZB,2,0.0527,1.2406623002957016,2.0812639523296084,UMI:Ex9,AIBS2019
Inh_L2-4_VIP_CBLN1,2,0.1704,1.094228522684262,0.7334887660549019,UMI:Ex9,AIBS2019
Inh_L2-4_VIP_SPAG17,2,0.0503,1.2850722901035154,2.003212805653338,UMI:Ex9,AIBS2019
Inh_L2-5_PVALB_SCUBE3,2,0.0409,1.29861784722913,2.0710776815373304,UMI:Ex9,AIBS2019
Inh_L2-5_VIP_SERPINF1,2,0.1974,1.080524222716283,0.577207419225499,UMI:Ex9,AIBS2019
Inh_L2-5_VIP_TYR,2,0.094,1.205067835819203,1.4392391252665164,UMI:Ex9,AIBS2019
Inh_L2-6_LAMP5_CA1,2,0.0816,1.1222200890081855,1.459552108834425,UMI:Ex9,AIBS2019
Inh_L2-6_VIP_QPCT,2,0.002,1.4799881672489152,4.098957599752353,UMI:Ex9,AIBS2019
Inh_L3-5_SST_ADGRG6,2,0.2996,1.032953262258464,0.3449420359451238,UMI:Ex9,AIBS2019
Inh_L3-6_SST_HPGD,2,0.0892,1.201356921073304,1.3887125196121228,UMI:Ex9,AIBS2019
Inh_L3-6_SST_NPY,2,0.5704,0.938736310077689,-0.33373991465815783,UMI:Ex9,AIBS2019
Inh_L3-6_VIP_HS3ST3A1,2,0.1083,1.1457701455490985,1.1591687012223897,UMI:Ex9,AIBS2019
Inh_L4-5_PVALB_MEPE,2,0.1941,1.0635331232416816,0.6035093223483416,UMI:Ex9,AIBS2019
Inh_L4-5_SST_STK32A,2,0.1491,1.1129625716877265,0.8092317301420694,UMI:Ex9,AIBS2019
Inh_L4-6_PVALB_SULF1,2,0.1635,1.0678098106354215,0.9633151776413795,UMI:Ex9,AIBS2019
Inh_L4-6_SST_B3GAT2,2,0.049,1.1617656582675313,1.8308355216042054,UMI:Ex9,AIBS2019
Inh_L4-6_SST_GXYLT2,2,0.0601,1.2486308579717296,1.8143053196931531,UMI:Ex9,AIBS2019
Inh_L5-6_GAD1_GLP1R,2,0.1487,1.132979362925841,0.9251769799536593,UMI:Ex9,AIBS2019
Inh_L5-6_PVALB_LGR5,2,0.3508,1.0261082119462046,0.21878099351081248,UMI:Ex9,AIBS2019
Inh_L5-6_SST_KLHDC8A,2,0.6419,0.91744065186464,-0.49095034435721696,UMI:Ex9,AIBS2019
Inh_L5-6_SST_MIR548F2,2,0.6169,0.9372950127980626,-0.43443634005509024,UMI:Ex9,AIBS2019
Inh_L5-6_SST_NPM1P10,2,0.0599,1.2814917798146181,2.1318390159446032,UMI:Ex9,AIBS2019
Inh_L5-6_SST_TH,2,0.008,1.4374764970376623,3.4250478213600495,UMI:Ex9,AIBS2019
Micro_L1-3_TYROBP,2,1,0.207369374687938,-3.1067974219290426,UMI:Ex9,AIBS2019
OPC_L1-6_PDGFRA,2,1,0.45942849736988367,-3.0856665105136702,UMI:Ex9,AIBS2019
Oligo_L1-6_OPALIN,2,0.9997,0.5170914195879109,-2.131642885945847,UMI:Ex9,AIBS2019
Astro_L1-2_FGFR3_GFAP,2,1,0.30976724718886706,-3.8114950141340556,UMI:In1a,AIBS2019
Astro_L1-6_FGFR3_SLC14A1,2,1,0.34576165612023696,-4.251046179322597,UMI:In1a,AIBS2019
Endo_L2-6_NOSTRIN,2,1,0.22922515118495415,-3.224624799577947,UMI:In1a,AIBS2019
Exc_L2-3_LINC00507_FREM3,2,1,0.7013078681271544,-5.176472018268805,UMI:In1a,AIBS2019
Exc_L2-4_LINC00507_GLP2R,2,0.9999,0.7509005860586222,-2.883733830750423,UMI:In1a,AIBS2019
Exc_L2_LAMP5_LTK,2,1,0.7085058714597184,-4.145901603688794,UMI:In1a,AIBS2019
Exc_L3-4_RORB_CARM1P1,2,1,0.7114970273067317,-3.7784976128093772,UMI:In1a,AIBS2019
Exc_L3-5_RORB_COL22A1,2,0.9999,0.7479864056166914,-2.8627791741021484,UMI:In1a,AIBS2019
Exc_L3-5_RORB_ESR1,2,1,0.7830466592640174,-2.9984037839639868,UMI:In1a,AIBS2019
Exc_L3-5_RORB_FILIP1L,2,1,0.7244078419618961,-3.984895556295326,UMI:In1a,AIBS2019
Exc_L3-5_RORB_TWIST2,2,1,0.7378279024152683,-2.1911625819046536,UMI:In1a,AIBS2019
Exc_L4-5_FEZF2_SCN4B,2,0.996,0.8040503241757864,-1.9341570644474484,UMI:In1a,AIBS2019
Exc_L4-5_RORB_DAPK2,2,0.9961,0.8267960594088645,-1.7242218522459511,UMI:In1a,AIBS2019
Exc_L4-5_RORB_FOLH1B,2,0.9999,0.797273775093005,-3.5891136213842865,UMI:In1a,AIBS2019
Exc_L4-6_FEZF2_IL26,2,0.9992,0.7731666052039594,-2.01474334491496,UMI:In1a,AIBS2019
Exc_L4-6_RORB_C1R,2,0.9995,0.7919349653520152,-3.005563549819243,UMI:In1a,AIBS2019
Exc_L4-6_RORB_SEMA3E,2,0.9955,0.8703393494026574,-2.324852413103913,UMI:In1a,AIBS2019
Exc_L5-6_FEZF2_ABO,2,1,0.7322555469137485,-3.650535224453973,UMI:In1a,AIBS2019
Exc_L5-6_FEZF2_EFTUD1P1,2,1,0.721559844919676,-3.480277078017108,UMI:In1a,AIBS2019
Exc_L5-6_RORB_TTC12,2,1,0.7686752463860062,-2.6689673510241723,UMI:In1a,AIBS2019
Exc_L5-6_SLC17A7_IL15,2,0.9986,0.7610598563397548,-2.076370801994689,UMI:In1a,AIBS2019
Exc_L5-6_THEMIS_C1QL3,2,1,0.7657844307929165,-4.1989256873181775,UMI:In1a,AIBS2019
Exc_L5-6_THEMIS_CRABP1,2,1,0.7118002877675669,-3.307844917520301,UMI:In1a,AIBS2019
Exc_L5-6_THEMIS_DCSTAMP,2,1,0.7289543009728726,-2.324891732372565,UMI:In1a,AIBS2019
Exc_L5-6_THEMIS_FGF10,2,1,0.7139126786392949,-2.917324000458057,UMI:In1a,AIBS2019
Exc_L6_FEZF2_OR2T8,2,0.9257,0.8610286294457189,-1.2732368816008466,UMI:In1a,AIBS2019
Exc_L6_FEZF2_SCUBE1,2,0.6982,0.9271040746061894,-0.5989736856279508,UMI:In1a,AIBS2019
Inh_L1-2_GAD1_MC4R,2,0,1.8272694535220775,7.305857100443002,UMI:In1a,AIBS2019
Inh_L1-2_LAMP5_DBP,2,0,1.7992490362674043,7.057359701586247,UMI:In1a,AIBS2019
Inh_L1-2_PAX6_CDH12,2,0,2.159861678969885,12.135679288618313,UMI:In1a,AIBS2019
Inh_L1-2_PAX6_TNFAIP8L3,2,0,1.8988961313400787,7.742045014292447,UMI:In1a,AIBS2019
Inh_L1-2_SST_BAGE2,2,0,1.6629610595983717,8.275044386055036,UMI:In1a,AIBS2019
Inh_L1-2_VIP_LBH,2,3e-4,1.5750939162749724,5.4170844255017325,UMI:In1a,AIBS2019
Inh_L1-2_VIP_PCDH20,2,0,1.9506831831775548,10.677580510580574,UMI:In1a,AIBS2019
Inh_L1-2_VIP_TSPAN12,2,0,2.2494996667856246,13.316112632056289,UMI:In1a,AIBS2019
Inh_L1-3_PAX6_SYT6,2,0,2.102799578605572,9.66339080914369,UMI:In1a,AIBS2019
Inh_L1-3_SST_CALB1,2,0.2154,1.0578483644909178,0.7268004847584131,UMI:In1a,AIBS2019
Inh_L1-3_VIP_ADAMTSL1,2,5e-4,1.4317715814716285,5.180044372503621,UMI:In1a,AIBS2019
Inh_L1-3_VIP_CCDC184,2,0.0031,1.3722066102182937,4.295890029723069,UMI:In1a,AIBS2019
Inh_L1-3_VIP_CHRM2,2,0.0191,1.2541719047760351,3.2115908576613315,UMI:In1a,AIBS2019
Inh_L1-3_VIP_GGH,2,0.0049,1.405248278893014,3.77458262227426,UMI:In1a,AIBS2019
Inh_L1-4_LAMP5_LCP2,2,0,1.6441167946633102,8.608260283893813,UMI:In1a,AIBS2019
Inh_L1-4_VIP_CHRNA6,2,0,1.9212529455827436,8.496781014849892,UMI:In1a,AIBS2019
Inh_L1-4_VIP_OPRM1,2,2e-4,1.6145203329337332,5.833491150402005,UMI:In1a,AIBS2019
Inh_L1-4_VIP_PENK,2,0.0025,1.4276347568819292,3.6744498930859693,UMI:In1a,AIBS2019
Inh_L1_SST_CHRNA4,2,0,1.9088861184758492,8.440176276931354,UMI:In1a,AIBS2019
Inh_L1_SST_NMBR,2,0,2.0280970183863762,13.804066847331468,UMI:In1a,AIBS2019
Inh_L2-3_VIP_CASC6,2,0,1.621847919039403,7.79101410357142,UMI:In1a,AIBS2019
Inh_L2-4_PVALB_WFDC2,2,0.037,1.1040132154465387,1.8434351143734187,UMI:In1a,AIBS2019
Inh_L2-4_SST_FRZB,2,0.0422,1.1872154493547908,2.1037276437801125,UMI:In1a,AIBS2019
Inh_L2-4_VIP_CBLN1,2,0.0011,1.3869256478929775,4.36985849310071,UMI:In1a,AIBS2019
Inh_L2-4_VIP_SPAG17,2,0,1.712963510196905,7.572341478611702,UMI:In1a,AIBS2019
Inh_L2-5_PVALB_SCUBE3,2,0.0252,1.3297901677786892,2.6275506649362885,UMI:In1a,AIBS2019
Inh_L2-5_VIP_SERPINF1,2,0.0242,1.3148675735658621,2.7139282453775575,UMI:In1a,AIBS2019
Inh_L2-5_VIP_TYR,2,0.0014,1.5039871366004707,4.6684528639347205,UMI:In1a,AIBS2019
Inh_L2-6_LAMP5_CA1,2,0.0011,1.3508246024934205,4.098043676914473,UMI:In1a,AIBS2019
Inh_L2-6_VIP_QPCT,2,7e-4,1.5266252704312397,4.869807753173192,UMI:In1a,AIBS2019
Inh_L3-5_SST_ADGRG6,2,0.0485,1.141040347211701,1.8021264384531932,UMI:In1a,AIBS2019
Inh_L3-6_SST_HPGD,2,0.0823,1.137912749019613,1.4549942789262211,UMI:In1a,AIBS2019
Inh_L3-6_SST_NPY,2,0.8845,0.8438847494095728,-1.0813253629814479,UMI:In1a,AIBS2019
Inh_L3-6_VIP_HS3ST3A1,2,0.0061,1.3569898492003083,3.4942327393882646,UMI:In1a,AIBS2019
Inh_L4-5_PVALB_MEPE,2,0.2865,1.0324865445161355,0.4050302106106378,UMI:In1a,AIBS2019
Inh_L4-5_SST_STK32A,2,0.0292,1.2077203084128036,2.241576226470527,UMI:In1a,AIBS2019
Inh_L4-6_PVALB_SULF1,2,0.0968,1.081915618001197,1.3137825990028016,UMI:In1a,AIBS2019
Inh_L4-6_SST_B3GAT2,2,0.0096,1.23047605305327,3.053402854925736,UMI:In1a,AIBS2019
Inh_L4-6_SST_GXYLT2,2,0.0514,1.1953435408364015,1.8541301720617385,UMI:In1a,AIBS2019
Inh_L5-6_GAD1_GLP1R,2,0.2574,1.0677977287878042,0.48455027046193444,UMI:In1a,AIBS2019
Inh_L5-6_PVALB_LGR5,2,0.2684,1.047574974388658,0.4831616253757969,UMI:In1a,AIBS2019
Inh_L5-6_SST_KLHDC8A,2,0.0801,1.168033839639224,1.4682514337288013,UMI:In1a,AIBS2019
Inh_L5-6_SST_MIR548F2,2,0.2661,1.035826466000936,0.34790331297721344,UMI:In1a,AIBS2019
Inh_L5-6_SST_NPM1P10,2,0.0247,1.2167243786610573,2.3640155212482443,UMI:In1a,AIBS2019
Inh_L5-6_SST_TH,2,0.0567,1.2582387006398317,1.919689770159259,UMI:In1a,AIBS2019
Micro_L1-3_TYROBP,2,1,0.17258850091660324,-3.5315507554036554,UMI:In1a,AIBS2019
OPC_L1-6_PDGFRA,2,1,0.6314151138048167,-2.6922372017186573,UMI:In1a,AIBS2019
Oligo_L1-6_OPALIN,2,1,0.3957567482318738,-3.037771926421874,UMI:In1a,AIBS2019
Astro_L1-2_FGFR3_GFAP,2,1,0.28246801045173486,-3.9278743702754593,UMI:In1b,AIBS2019
Astro_L1-6_FGFR3_SLC14A1,2,1,0.295583741375694,-4.326637111816326,UMI:In1b,AIBS2019
Endo_L2-6_NOSTRIN,2,1,0.26401006925614984,-2.9509002347917446,UMI:In1b,AIBS2019
Exc_L2-3_LINC00507_FREM3,2,1,0.7705410603170093,-3.9063762014281793,UMI:In1b,AIBS2019
Exc_L2-4_LINC00507_GLP2R,2,0.9997,0.7868149290859392,-2.235712198517648,UMI:In1b,AIBS2019
Exc_L2_LAMP5_LTK,2,0.9996,0.7749373828685521,-3.1216694813026367,UMI:In1b,AIBS2019
Exc_L3-4_RORB_CARM1P1,2,1,0.7536934225741302,-3.178999820582421,UMI:In1b,AIBS2019
Exc_L3-5_RORB_COL22A1,2,0.9996,0.7735542650492749,-2.5152902596473194,UMI:In1b,AIBS2019
Exc_L3-5_RORB_ESR1,2,1,0.7782236587471626,-3.0222699589260977,UMI:In1b,AIBS2019
Exc_L3-5_RORB_FILIP1L,2,1,0.7394844354318653,-3.6331349294744544,UMI:In1b,AIBS2019
Exc_L3-5_RORB_TWIST2,2,1,0.7489850802019297,-2.113526819136683,UMI:In1b,AIBS2019
Exc_L4-5_FEZF2_SCN4B,2,0.9905,0.820928965316297,-1.7994461288466708,UMI:In1b,AIBS2019
Exc_L4-5_RORB_DAPK2,2,0.9766,0.858306135606532,-1.3847535131097213,UMI:In1b,AIBS2019
Exc_L4-5_RORB_FOLH1B,2,1,0.803230026758199,-3.3243322856657427,UMI:In1b,AIBS2019
Exc_L4-6_FEZF2_IL26,2,0.9945,0.7892440094635564,-1.7007010873228408,UMI:In1b,AIBS2019
Exc_L4-6_RORB_C1R,2,0.9959,0.8366154804360532,-2.268384857556133,UMI:In1b,AIBS2019
Exc_L4-6_RORB_SEMA3E,2,0.9982,0.8533976656304701,-2.563187493096503,UMI:In1b,AIBS2019
Exc_L5-6_FEZF2_ABO,2,0.9999,0.7656247880821301,-3.2436490313567945,UMI:In1b,AIBS2019
Exc_L5-6_FEZF2_EFTUD1P1,2,0.9999,0.7663405910001249,-2.8836683618523153,UMI:In1b,AIBS2019
Exc_L5-6_RORB_TTC12,2,0.9991,0.8112569415413471,-2.211533068515044,UMI:In1b,AIBS2019
Exc_L5-6_SLC17A7_IL15,2,0.9986,0.7734169831213255,-1.8903151527045525,UMI:In1b,AIBS2019
Exc_L5-6_THEMIS_C1QL3,2,0.9999,0.8322559921062085,-2.9559085997095043,UMI:In1b,AIBS2019
Exc_L5-6_THEMIS_CRABP1,2,0.9998,0.7641589099785144,-2.7625691146550375,UMI:In1b,AIBS2019
Exc_L5-6_THEMIS_DCSTAMP,2,0.9904,0.8094627703013257,-1.6912035554639824,UMI:In1b,AIBS2019
Exc_L5-6_THEMIS_FGF10,2,0.9999,0.7563723927130013,-2.415663309024428,UMI:In1b,AIBS2019
Exc_L6_FEZF2_OR2T8,2,0.9537,0.8508313630608557,-1.4507931135093188,UMI:In1b,AIBS2019
Exc_L6_FEZF2_SCUBE1,2,0.83,0.888130160554471,-0.8910108495406961,UMI:In1b,AIBS2019
Inh_L1-2_GAD1_MC4R,2,0,2.2620407259152437,10.878077738995042,UMI:In1b,AIBS2019
Inh_L1-2_LAMP5_DBP,2,1e-4,1.6255091010304927,5.548997120047228,UMI:In1b,AIBS2019
Inh_L1-2_PAX6_CDH12,2,1e-4,1.6370528004287384,6.270901876943305,UMI:In1b,AIBS2019
Inh_L1-2_PAX6_TNFAIP8L3,2,0.0042,1.4105403140194304,3.5218285615186837,UMI:In1b,AIBS2019
Inh_L1-2_SST_BAGE2,2,0,2.120638594334664,13.48929958063371,UMI:In1b,AIBS2019
Inh_L1-2_VIP_LBH,2,6e-4,1.5651074929202269,5.472661277283671,UMI:In1b,AIBS2019
Inh_L1-2_VIP_PCDH20,2,2e-4,1.685146731094028,6.721587097244301,UMI:In1b,AIBS2019
Inh_L1-2_VIP_TSPAN12,2,0,2.0162234008593423,11.36331212894005,UMI:In1b,AIBS2019
Inh_L1-3_PAX6_SYT6,2,2e-4,1.6037304342076903,5.040175080975621,UMI:In1b,AIBS2019
Inh_L1-3_SST_CALB1,2,0.0574,1.145430469983127,1.7381936145409114,UMI:In1b,AIBS2019
Inh_L1-3_VIP_ADAMTSL1,2,0,1.8177482892187182,9.557638983341434,UMI:In1b,AIBS2019
Inh_L1-3_VIP_CCDC184,2,0.0019,1.423178947585177,4.461812344234278,UMI:In1b,AIBS2019
Inh_L1-3_VIP_CHRM2,2,0.0064,1.3694427650780776,4.045381266799185,UMI:In1b,AIBS2019
Inh_L1-3_VIP_GGH,2,0.0042,1.4504303676087835,3.9391320055837795,UMI:In1b,AIBS2019
